displacement/mm,force/kN,force/N
0.204093444,12.15215055,12152.15055
0.204943185,12.170899250000002,12170.89925
0.205483151,12.189373719999999,12189.37372
0.206571107,12.20744293,12207.44293
0.207016724,12.22579928,12225.79928
0.208438861,12.25912732,12259.12732
0.2101248,12.30320549,12303.20549
0.212476605,12.34661731,12346.61731
0.214472447,12.39258744,12392.58744
0.216851262,12.437061040000001,12437.06104
0.2180929,12.47853819,12478.53819
0.220297296,12.5221576,12522.1576
0.222734231,12.56531752,12565.31752
0.225166166,12.60797921,12607.97921
0.227060804,12.65137801,12651.37801
0.229368152,12.69419125,12694.19125
0.231400696,12.73641404,12736.41404
0.23355066,12.77673603,12776.73603
0.236349275,12.816801750000002,12816.80175
0.238470579,12.85913093,12859.13093
0.240933757,12.899178970000001,12899.17897
0.243154807,12.93729573,12937.29573
0.24544081,12.976471369999999,12976.47137
0.24820508,13.01624402,13016.24402
0.251024068,13.05533498,13055.33498
0.253179804,13.09391914,13093.91914
